sku,post_title,regular_price,description,categories,images,stock,bar
B3323,"Piton Fischer con Tope Cerrado Tarugo 8 x U",30.41,"","Buloneria,Buloneria>Piton Fischer,Buloneria>Piton Fischer>Piton Fischer con Tope",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3321-3323.jpg,,             
B3331,"Piton Fischer con Tope Tipo L Tarugo 5 x U",15.57,"","Buloneria,Buloneria>Piton Fischer,Buloneria>Piton Fischer>Piton Fischer con Tope",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3331-3333.jpg,,             
B3332,"Piton Fischer con Tope Tipo L Tarugo 6 x U",19.80,"","Buloneria,Buloneria>Piton Fischer,Buloneria>Piton Fischer>Piton Fischer con Tope",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3331-3333.jpg,,             
B3333,"Piton Fischer con Tope Tipo L Tarugo 8 x U",27.20,"","Buloneria,Buloneria>Piton Fischer,Buloneria>Piton Fischer>Piton Fischer con Tope",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3331-3333.jpg,,             
B3411,"Abrazadera Fischer Nylon Mx 6 B x U",6.60,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Nylon",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3411-3413.jpg,,             
B3412,"Abrazadera Fischer Nylon Mx 8 B x U",6.96,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Nylon",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3411-3413.jpg,,             
B3413,"Abrazadera Fischer Nylon Mx 10 B x U",8.46,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Nylon",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3411-3413.jpg,,             
B3421,"Abrazadera Fischer Nylon Ma 6 B x U",5.74,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Nylon",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3421-3423.jpg,,             
B3422,"Abrazadera Fischer Nylon Ma 8 B x U",6.59,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Nylon",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3421-3423.jpg,,             
B3423,"Abrazadera Fischer Nylon Ma 10 B x U",8.51,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Nylon",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3421-3423.jpg,,             
B3431,"Abrazadera Fischer Metal CRM 3/8 x U",11.94,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Metalica",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3431-3436.jpg,,             
B3432,"Abrazadera Fischer Metal CRM 1/2 x U",15.56,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Metalica",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3431-3436.jpg,,             
B3433,"Abrazadera Fischer Metal CRM 5/8 x U",17.56,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Metalica",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3431-3436.jpg,,             
B3434,"Abrazadera Fischer Metal CRM 3/4 x U",19.81,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Metalica",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3431-3436.jpg,,             
B3435,"Abrazadera Fischer Metal CRM 7/8 x U",21.33,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Metalica",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3431-3436.jpg,,             
B3436,"Abrazadera Fischer Metal CRM 1 x U",24.82,"","Buloneria,Buloneria>Abrazadera Fischer,Buloneria>Abrazadera Fischer>Abrazadera Fischer Metalica",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3431-3436.jpg,,             
B4111,"Gancho Tejido U",51.30,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4111.jpg,,             
B4121,"Gancho Tejido 5/16"" x 175 mm",76.48,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4121-4133.jpg,,             
B4122,"Gancho Tejido 5/16"" x 200 mm",84.43,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4121-4133.jpg,,             
B4123,"Gancho Tejido 5/16"" x 250 mm",96.67,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4121-4133.jpg,,             
B4131,"Gancho Tejido 3/8"" x 175 mm",104.93,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4121-4133.jpg,,             
B4132,"Gancho Tejido 3/8"" x 200 mm",114.10,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4121-4133.jpg,,             
B4133,"Gancho Tejido 3/8"" x 250 mm",134.91,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Tejido",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4121-4133.jpg,,             
B4141,"Gancho Techo 1/4"" x 50 mm",8.34,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Techo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4141-4144.jpg,,             
B4142,"Gancho Techo 1/4"" x 60 mm",11.91,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Techo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4141-4144.jpg,,             
B4143,"Gancho Techo 1/4"" x 70 mm",13.26,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Techo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4141-4144.jpg,,             
B4144,"Gancho Techo 1/4"" x 80 mm",15.78,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Techo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4141-4144.jpg,,             
B4145,"Arandela Neoprene 1/4""",2.45,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Arandela para Techo,Ferreteria>Gancho>Arandela para Techo>Arandela Neoprene",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4145.jpg,,             
B4146,"Arandela Casquete Hongo 1/4""",2.92,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Arandela para Techo,Ferreteria>Gancho>Arandela para Techo>Arandela Casquete Hongo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4146.jpg,,             
B4147,"Arandela Casquete Zinzado 1/4""",3.63,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Arandela para Techo,Ferreteria>Gancho>Arandela para Techo>Arandela Casquete Zincado",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4147.jpg,,             
B4151,"Gancho Carga con Traba 500 kg",297.43,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Carga con Traba",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4151-4153.jpg,,             
B4152,"Gancho Carga con Traba 1000 kg",519.05,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Carga con Traba",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4151-4153.jpg,,             
B4153,"Gancho Carga con Traba 2000 kg",915.62,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Gancho Carga con Traba",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4151-4153.jpg,,             
B4161,"Torniquete Golondrina Antena Mini",251.73,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Torniqueta,Ferreteria>Gancho>Torniqueta>Torniqueta Golondrina Antena Mini",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4161.jpg,,             
B4162,"Torniquete Reforzado Pintado Nro 8",581.56,"","Ferreteria,Ferreteria>Gancho,Ferreteria>Gancho>Torniqueta,Ferreteria>Gancho>Torniqueta>Torniqueta Reforzado Pintado",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4162.jpg,,             
B4211,"Cable Acero 6 x 7 2 mm x Mt",44.99,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4212,"Cable Acero 6 x 7 2.5 mm x Mt",46.60,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4213,"Cable Acero 6 x 19 3 mm x Mt",81.95,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4214,"Cable Acero 6 x 19 4 mm x Mt",106.06,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4215,"Cable Acero 6 x 19 5 mm x Mt",118.91,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4216,"Cable Acero 6 x 19 6 mm x Mt",165.52,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4217,"Cable Acero 6 x 19 8 mm x Mt",271.57,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4218,"Cable Acero 6 x 19 10 mm x Mt",412.99,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4211-4218.jpg,,             
B4219,"Cable Acero Tender 4 mm x Mt",59.39,"","Ferreteria,Ferreteria>Cable Acero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4219.jpg,,             
B4221,"Grampa Garra 1/8"" 3 mm",20.37,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4222,"Grampa Garra 3/16"" 5 mm",25.93,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4223,"Grampa Garra 1/4"" 6 mm",31.48,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4224,"Grampa Garra 5/16"" 8 mm",53.70,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4225,"Grampa Garra 3/8"" 10 mm",90.74,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4226,"Grampa Garra 7/16"" 11 mm",88.89,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4227,"Grampa Garra 1/2"" 12 mm",166.66,"","Ferreteria,Ferreteria>Grampa Garra",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4221-4227.jpg,,             
B4231,"Guarda Cabo 3/16""",35.18,"","Ferreteria,Ferreteria>Guarda Cabo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4231-4236.jpg,,             
B4232,"Guarda Cabo 1/4""",35.18,"","Ferreteria,Ferreteria>Guarda Cabo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4231-4236.jpg,,             
B4233,"Guarda Cabo 5/16""",37.04,"","Ferreteria,Ferreteria>Guarda Cabo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4231-4236.jpg,,             
B4234,"Guarda Cabo 3/8""",53.70,"","Ferreteria,Ferreteria>Guarda Cabo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4231-4236.jpg,,             
B4235,"Guarda Cabo 7/16""",64.81,"","Ferreteria,Ferreteria>Guarda Cabo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4231-4236.jpg,,             
B4236,"Guarda Cabo 1/2""",96.29,"","Ferreteria,Ferreteria>Guarda Cabo",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4231-4236.jpg,,             
B4241,"Grillete 1/4"" 6 mm",100.00,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4242,"Grillete 5/16"" 8 mm",131.48,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4243,"Grillete 3/8"" 9 mm",188.89,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4244,"Grillete 7/16"" 11 mm",229.63,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4245,"Grillete 1/2"" 12 mm",277.77,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4246,"Grillete 3/4"" 19 mm",959.24,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4247,"Grillete 7/8"" 22 mm",1255.53,"","Ferreteria,Ferreteria>Grillete",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4241-4247.jpg,,             
B4251,"Mosquetón destorcedor 5/8""",238.88,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón destorcedor",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4251-4252.jpg,,             
B4252,"Mosquetón destorcedor 7/8""",314.81,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón destorcedor",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4251-4252.jpg,,             
B4253,"Mosquetón Bombero 5"" x 50 mm",66.67,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón Bombero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4253-4257.jpg,,             
B4254,"Mosquetón Bombero 7"" x 70 mm",107.41,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón Bombero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4253-4257.jpg,,             
B4255,"Mosquetón Bombero 9"" x 90 mm",185.18,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón Bombero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4253-4257.jpg,,             
B4256,"Mosquetón Bombero 10"" x 100 mm",220.37,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón Bombero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4253-4257.jpg,,             
B4257,"Mosquetón Bombero 11"" x 120 mm",335.18,"","Ferreteria,Ferreteria>Mosquetón,Ferreteria>Mosquetón>Mosquetón Bombero",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4253-4257.jpg,,             
B4310,"Cadena Pulida Galvanizada Nro 25 x kg",1211.09,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4311,"Cadena Pulida Galvanizada Nro 30 x kg",1211.09,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4312,"Cadena Pulida Galvanizada Nro 30 x kg",1088.87,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4313,"Cadena Pulida Galvanizada Nro 35 x kg",1022.20,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4314,"Cadena Pulida Galvanizada Nro 40 x kg",966.65,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4315,"Cadena Pulida Galvanizada Nro 50 x kg",955.54,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4316,"Cadena Pulida Galvanizada Nro 55 x kg",925.91,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4317,"Cadena Pulida Galvanizada Nro 60 x kg",929.61,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4318,"Cadena Pulida Galvanizada Nro 70 x kg",877.76,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4319,"Cadena Pulida Galvanizada Nro 80 x kg",859.24,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Pulida Galvanizada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4310-4319.jpg,,             
B4321,"Cadena Eslabon Abierto Nro 3",53.70,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4322,"Cadena Eslabon Abierto Nro 4",62.96,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4323,"Cadena Eslabon Abierto Nro 5",62.96,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4324,"Cadena Eslabon Abierto Nro 6",85.18,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4325,"Cadena Eslabon Abierto Nro 7",135.18,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4326,"Cadena Eslabon Abierto Nro 8",144.44,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4327,"Cadena Eslabon Abierto Nro 9",211.11,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4328,"Cadena Eslabon Abierto Nro 10",212.96,"","Ferreteria,Ferreteria>Cadena,Ferreteria>Cadena>Cadena Eslabon Abierto",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4321-4328.jpg,,             
B4411,"Soga Trenzada 2 mm x Mt",4.98,"","Ferreteria,Ferreteria>Soga,Ferreteria>Soga>Soga Trenzada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4411-4423.jpg,,             
B4412,"Soga Trenzada 3 mm x Mt",13.44,"","Ferreteria,Ferreteria>Soga,Ferreteria>Soga>Soga Trenzada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4411-4423.jpg,,             
B4413,"Soga Trenzada 4 mm x Mt",12.71,"","Ferreteria,Ferreteria>Soga,Ferreteria>Soga>Soga Trenzada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4411-4423.jpg,,             
B4414,"Soga Trenzada 5 mm x Mt",15.92,"","Ferreteria,Ferreteria>Soga,Ferreteria>Soga>Soga Trenzada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4411-4423.jpg,,             
B4415,"Soga Trenzada 6 mm x Mt",22.74,"","Ferreteria,Ferreteria>Soga,Ferreteria>Soga>Soga Trenzada",https://aloverogarcia.com/merlo/wp-content/uploads/media/B4411-4423.jpg,,             
